User ID,Age,Gender,Height (cm),Weight (kg),BMI,Step Count,Distance (m),Calories Burned,Activity Type,Duration (min),Heart Rate (bpm),Sleep Duration (hrs),Stress Level,Hydration Level (L),Temperature (C),Workout Frequency (days/week),Activity Intensity,Fitness Status
User_189,45,Male,171,64,21.887076365377382,5559,4447.2,201,Cycling,110,90,9,Medium,2.4473298312009657,37.03165619951361,3,Low,Fit
User_190,22,Male,169,72,25.209201358495854,9646,7716.8,522,Swimming,82,78,9,High,2.1863854853722984,37.33326924345072,2,High,Not Fit
User_191,27,Female,168,66,23.384353741496604,10434,8347.2,326,Swimming,70,87,8,Low,2.6177726512860464,37.20173328871268,4,Moderate,Fit
User_192,37,Female,174,67,22.12973972783723,3886,3108.8,672,Running,82,76,9,High,2.9240655932479287,37.219094022485464,3,Moderate,Not Fit
User_193,25,Female,162,74,28.19692120103642,8611,6888.8,361,Running,21,70,9,High,1.6956737581029555,36.75024545678489,4,Low,Not Fit
User_194,36,Female,165,65,23.875114784205696,8764,7011.200000000001,151,Walking,58,88,5,High,2.2941800128564642,37.16929175186386,2,Low,Not Fit
User_195,29,Male,185,79,23.08254200146092,7088,5670.400000000001,360,Swimming,32,85,8,Low,3.2594857665323387,36.91529251097997,4,High,Fit
User_196,43,Male,172,70,23.661438615467823,6436,5148.8,348,Cycling,97,65,6,High,3.0565942168442155,37.02961204984049,4,High,Not Fit
User_197,21,Male,185,71,20.74506939371804,11377,9101.6,659,Cycling,113,62,9,Low,2.4306642344511102,37.04335225762223,5,Low,Fit
User_198,20,Male,170,62,21.453287197231838,14685,11748.0,302,Running,53,80,9,Low,1.902825600491468,37.03965915470161,2,Moderate,Not Fit
User_199,20,Male,173,76,25.393431120318084,6859,5487.200000000001,776,Walking,60,77,6,High,1.833372325525388,36.66503403424088,5,Low,Not Fit
User_200,22,Female,167,84,30.11940191473341,13064,10451.2,770,Running,103,77,7,Medium,1.5002470246676916,37.163622248456335,5,Moderate,Not Fit
User_201,34,Male,168,72,25.510204081632658,14097,11277.6,327,Walking,39,84,9,Low,3.2693959114850144,36.6063506991634,4,Moderate,Not Fit
User_202,21,Female,177,80,25.53544639152223,3933,3146.4,235,Walking,116,75,5,High,1.771870924099087,37.248475727189536,5,Low,Not Fit
User_203,40,Female,174,71,23.450918219051392,4726,3780.8,432,Running,105,74,8,Medium,1.506202210656365,37.01283883450704,2,High,Not Fit
User_204,25,Male,157,91,36.91833340094933,11552,9241.6,668,Swimming,107,62,9,Low,2.2138592320038963,37.083388868192024,5,High,Not Fit
User_205,26,Male,178,85,26.82742078020452,7024,5619.200000000001,663,Swimming,72,70,5,Medium,2.575872445404278,36.680221080201875,5,High,Not Fit
User_206,36,Female,167,55,19.721036967980208,8104,6483.200000000001,325,Swimming,96,84,6,Low,1.9195438294333613,37.0756405768761,3,High,Not Fit
User_207,20,Male,163,82,30.863035868869737,8057,6445.6,351,Walking,86,78,8,Medium,3.3190677840920326,37.32349402721698,3,Moderate,Not Fit
User_208,45,Male,168,72,25.510204081632658,13336,10668.800000000001,689,Running,21,72,8,High,2.306396056475579,37.2505032311492,5,High,Not Fit
User_209,44,Female,172,66,22.30935640886966,13049,10439.2,610,Walking,81,81,7,Medium,2.601981891148005,37.05064145637885,2,Low,Fit
User_210,45,Female,161,83,32.02036958450677,9868,7894.400000000001,686,Cycling,41,86,6,High,2.551551076493344,37.19635889287435,3,Low,Not Fit
User_211,25,Male,163,80,30.11027889645828,10547,8437.6,436,Walking,104,75,9,Medium,2.081471669389359,37.05518677824499,4,Low,Not Fit
User_212,24,Male,171,65,22.229061933586404,12831,10264.800000000001,610,Walking,28,85,7,Low,2.6861202816146927,36.82171031645659,3,Moderate,Fit
User_213,22,Male,165,68,24.977043158861342,9594,7675.200000000001,598,Cycling,65,67,9,Low,2.0916775647673496,37.34801779853531,5,Moderate,Fit
User_214,44,Female,181,57,17.398736302310674,11964,9571.2,254,Walking,29,73,8,Low,3.350941740331047,37.2783776397004,5,High,Not Fit
User_215,22,Female,170,64,22.145328719723185,3651,2920.8,257,Cycling,31,86,8,Medium,3.186067162365842,37.19047444202881,3,Moderate,Not Fit
User_216,43,Male,165,64,23.507805325987146,3809,3047.2000000000003,544,Walking,66,70,5,Medium,3.411648073365308,37.12068500571585,2,Moderate,Not Fit
User_217,29,Male,165,73,26.813590449954088,12913,10330.400000000001,112,Cycling,102,69,6,Medium,1.5989823670121464,36.60873549843823,5,Low,Not Fit
User_218,41,Male,182,73,22.03840115928028,8429,6743.200000000001,708,Walking,83,67,6,Low,2.2371870541974905,37.20598465600904,3,Low,Fit
User_219,45,Female,179,74,23.095409007209515,5515,4412.0,783,Running,62,69,6,Low,1.5437121953295878,37.182962858388294,4,Moderate,Not Fit
User_220,25,Female,171,84,28.726787729557817,5108,4086.4,113,Cycling,72,90,8,Low,3.0997497527500797,37.00356699053207,4,High,Not Fit
User_221,24,Male,173,70,23.38868655818771,6736,5388.8,695,Cycling,49,90,7,Low,2.040412297477062,36.95196630479126,3,High,Fit
User_222,29,Female,189,83,23.23563170124017,6314,5051.200000000001,267,Running,44,74,9,Low,3.0104459803261103,37.4267432574883,3,Low,Fit
User_223,20,Male,183,64,19.1107527844964,6417,5133.6,406,Walking,91,90,9,Low,1.7612795327626274,37.17414061186745,3,Moderate,Not Fit
User_224,32,Female,185,48,14.024835646457266,11832,9465.6,204,Walking,44,68,7,Low,2.453336113515572,36.514674176751676,4,Moderate,Not Fit
User_225,37,Male,160,68,26.562499999999996,7431,5944.8,451,Swimming,61,73,8,Medium,2.311197051887228,37.37149958032018,3,Moderate,Not Fit
User_226,31,Female,190,56,15.51246537396122,8308,6646.400000000001,618,Running,87,65,9,Low,3.4614040107118953,36.968109655955125,4,Moderate,Not Fit
User_227,42,Female,171,69,23.59700420642249,12595,10076.0,730,Walking,60,88,9,Medium,2.303154550044862,37.206498755317895,2,High,Fit
User_228,32,Female,182,100,30.189590629151066,5920,4736.0,314,Swimming,96,68,5,Medium,2.9328021277228755,36.57062796308468,5,Low,Not Fit
User_229,30,Male,167,77,27.60945175517229,8481,6784.8,547,Walking,21,60,9,Medium,2.6880443520561643,36.72095289278851,3,Low,Not Fit
User_230,36,Female,181,82,25.029760996306585,7555,6044.0,234,Walking,72,85,7,Low,1.6689892864081763,36.998697955995944,5,Moderate,Not Fit
User_231,28,Female,186,72,20.811654526534856,12957,10365.6,626,Cycling,35,71,8,High,2.8921461724037076,36.98866856770045,4,Moderate,Not Fit
User_232,32,Male,162,77,29.340039628105465,7539,6031.200000000001,682,Cycling,90,82,6,Low,3.344783323496289,37.06684029965069,3,Low,Not Fit
User_233,41,Male,170,62,21.453287197231838,9084,7267.200000000001,686,Swimming,114,68,9,High,2.8707212757369085,37.48968752193844,5,Low,Not Fit
User_234,36,Female,160,63,24.609374999999996,4488,3590.4,718,Running,42,75,5,Medium,1.5382978542076575,36.83081632497357,3,Low,Not Fit
User_235,27,Male,168,70,24.801587301587304,14942,11953.6,358,Walking,75,63,7,Medium,1.6750462277352014,37.45946442182061,4,Moderate,Not Fit
User_236,33,Female,170,65,22.49134948096886,10400,8320.0,699,Swimming,35,69,7,Low,1.7201345773178616,36.93607894278282,2,Low,Not Fit
User_237,44,Male,165,70,25.71166207529844,5559,4447.2,624,Running,74,90,5,Low,1.707453540143865,37.16246509731145,4,Moderate,Not Fit
User_238,38,Male,177,67,21.38593635289987,11615,9292.0,471,Swimming,86,69,9,Low,3.1676035426098186,36.815096276915206,3,High,Fit
User_239,42,Male,182,60,18.11375437749064,9743,7794.400000000001,568,Running,39,67,7,Low,1.5597715467714381,37.09223590016833,5,High,Not Fit
User_240,20,Female,162,64,24.38652644413961,6679,5343.200000000001,279,Walking,54,89,6,Medium,1.8357471895977726,36.84418281864649,4,Low,Not Fit
User_241,25,Male,153,76,32.46614549959418,3537,2829.6000000000004,664,Running,89,75,6,Medium,2.702073939156135,36.707115430681355,4,Moderate,Not Fit
User_242,37,Female,157,85,34.484157572315304,7581,6064.8,383,Walking,51,76,7,Medium,1.8745798942559442,36.561520953676606,4,Low,Not Fit
User_243,20,Female,161,45,17.360441340997646,8673,6938.400000000001,319,Cycling,109,87,8,High,2.5468930557968323,37.240801526759384,5,Low,Not Fit
User_244,29,Male,180,66,20.37037037037037,4307,3445.6000000000004,366,Cycling,73,73,8,Low,2.596048696332236,36.82003069513942,4,High,Not Fit
User_245,20,Female,175,66,21.551020408163264,4490,3592.0,189,Cycling,89,88,6,Low,1.8123343406072216,36.636370066087174,3,High,Not Fit
User_246,37,Male,162,64,24.38652644413961,14170,11336.0,111,Running,30,61,6,High,2.4571232533881746,36.944584915412484,3,Moderate,Not Fit
User_247,23,Female,169,64,22.40817898532965,3845,3076.0,728,Walking,109,73,5,Medium,3.011425735817588,36.58555163172671,3,High,Not Fit
User_248,23,Female,180,91,28.086419753086417,9512,7609.6,143,Swimming,37,76,5,Low,1.6724065106996302,37.34942569851806,2,Moderate,Not Fit
User_249,36,Female,171,62,21.20310522895934,13764,11011.2,598,Cycling,119,81,8,High,2.28537479798298,37.082145700256476,4,Moderate,Not Fit
User_250,21,Male,169,62,21.707923392038097,14010,11208.0,556,Running,98,62,6,Low,3.0336972009426013,36.556076818256514,2,Moderate,Fit
User_251,40,Male,175,63,20.571428571428573,11572,9257.6,118,Running,103,71,9,Low,2.5152226926281624,36.71705735709973,3,Low,Fit
User_252,34,Female,159,85,33.62208773387128,6626,5300.8,589,Running,100,85,8,High,2.750189542015518,37.057082433577555,5,Low,Not Fit
User_253,21,Female,165,54,19.834710743801654,5034,4027.2000000000003,532,Swimming,113,83,7,High,2.343891471836395,36.694979801104324,2,Moderate,Not Fit
User_254,26,Female,163,79,29.733900410252552,3633,2906.4,384,Cycling,79,60,6,Low,3.495377616986109,36.919207417078624,5,High,Not Fit
User_255,44,Male,161,89,34.33509509663978,9441,7552.8,346,Cycling,88,84,8,Medium,2.206072271468002,36.777586403254226,4,High,Not Fit
User_256,40,Male,158,54,21.63114885435026,7281,5824.8,605,Cycling,26,70,6,Low,2.52663612108243,37.4326623981853,4,High,Fit
User_257,30,Female,179,45,14.044505477357136,12008,9606.4,647,Swimming,62,67,8,Low,3.08454766018041,36.72706774366354,2,High,Not Fit
User_258,36,Male,171,74,25.3069320474676,7155,5724.0,720,Swimming,100,83,6,High,2.008988756941305,36.95998128636033,5,High,Not Fit
User_259,43,Female,171,70,23.938989774631512,11746,9396.800000000001,214,Swimming,84,79,7,Medium,2.0061051164003216,36.91368357168804,5,Moderate,Fit
User_260,43,Female,175,55,17.959183673469386,11453,9162.4,786,Cycling,98,73,9,Low,1.5988425706293763,36.71547397616089,3,High,Not Fit
User_261,28,Female,178,45,14.202752177755334,8503,6802.400000000001,769,Swimming,77,80,9,Medium,2.83994747626501,37.30165222575318,2,Moderate,Not Fit
User_262,31,Female,162,70,26.672763298277697,13918,11134.400000000001,571,Walking,24,73,6,Medium,1.6367190814792818,37.37224139605365,2,High,Not Fit
User_263,31,Male,161,66,25.461980633463213,8018,6414.400000000001,168,Swimming,86,74,8,Low,1.6833603898452651,36.73713819124916,3,Moderate,Not Fit
User_264,22,Female,150,69,30.666666666666668,4718,3774.4,265,Cycling,33,76,6,Low,2.9833240482875354,36.65044592039808,2,High,Not Fit
User_265,20,Female,174,89,29.396221429515126,4043,3234.4,122,Cycling,85,84,7,Medium,2.294888740289143,36.64899592341608,2,High,Not Fit
User_266,35,Male,160,54,21.093749999999996,6979,5583.200000000001,474,Swimming,102,73,5,Low,1.9117631806130373,36.998312395080916,4,Low,Not Fit
User_267,44,Female,168,66,23.384353741496604,7908,6326.400000000001,428,Swimming,58,62,9,Medium,1.672884559702406,37.120192427128806,5,Low,Not Fit
User_268,21,Male,164,48,17.846519928613922,6578,5262.400000000001,212,Walking,46,66,9,Medium,2.228957289903125,37.4532206952699,5,Low,Not Fit
User_269,38,Female,177,68,21.705129432793896,14383,11506.400000000001,527,Cycling,79,71,8,High,3.438894469386209,36.63852938186131,3,Low,Not Fit
User_270,35,Male,150,70,31.11111111111111,10529,8423.2,110,Running,34,70,8,Medium,1.6046200108962674,36.7053587234272,2,Low,Not Fit
User_271,42,Female,186,63,18.210197710718,14222,11377.6,662,Swimming,39,83,9,Medium,1.50329791955249,37.23551252939725,5,Moderate,Not Fit
User_272,37,Male,187,52,14.870313706425689,4571,3656.8,330,Walking,79,76,7,Low,2.504126640007903,36.67729994656812,2,High,Not Fit
User_273,38,Female,176,53,17.110020661157026,6691,5352.8,554,Cycling,54,72,9,Low,2.9450948595354367,36.86629926966072,5,Low,Not Fit
User_274,20,Male,166,77,27.94309769197271,8472,6777.6,428,Cycling,26,82,8,Medium,3.099349008833215,37.00458997900503,4,Moderate,Not Fit
User_275,41,Male,165,60,22.03856749311295,5729,4583.2,779,Swimming,58,60,7,Medium,1.6182903819664831,36.903082255413395,2,Moderate,Not Fit
User_276,27,Female,175,76,24.816326530612244,7555,6044.0,261,Running,118,65,6,Medium,3.0905846541130284,37.41457794910874,4,Moderate,Fit
User_277,29,Male,153,67,28.621470374642232,13456,10764.800000000001,435,Walking,78,67,6,Medium,1.683861992208077,36.83176582785279,3,Moderate,Not Fit
User_278,37,Male,166,58,21.04804761213529,3923,3138.4,576,Walking,78,70,8,Medium,2.02130318841963,37.18003612784559,5,High,Not Fit
User_279,35,Male,161,76,29.319856487018246,14316,11452.800000000001,640,Cycling,100,86,6,High,2.2924619365051715,36.71791460511493,2,Low,Not Fit
User_280,33,Male,173,57,19.045073340238563,4821,3856.8,490,Swimming,25,72,9,Low,2.0612888586163804,36.74158152592751,2,Low,Not Fit
User_281,41,Male,190,82,22.714681440443215,5617,4493.6,351,Walking,69,88,7,Medium,2.385772200856577,36.75698014592802,4,Low,Fit
User_282,43,Male,163,88,33.12130678610411,5040,4032.0,202,Running,106,65,5,High,1.8326802068593282,37.0987253548655,3,Low,Not Fit
User_283,26,Female,164,75,27.885187388459254,11102,8881.6,657,Swimming,105,66,7,Low,2.646183477301718,37.40356988803045,2,Low,Not Fit
User_284,27,Male,176,74,23.889462809917354,3764,3011.2000000000003,368,Walking,107,74,9,Medium,2.9987222542811716,36.75932839819394,3,Moderate,Not Fit
User_285,31,Female,190,86,23.822714681440445,8029,6423.200000000001,203,Swimming,87,61,5,Medium,3.194154920762281,37.389939709001816,3,High,Not Fit
User_286,26,Male,165,85,31.22130394857668,4401,3520.8,524,Running,29,85,8,High,1.913531273656878,37.03612699236007,3,High,Not Fit
User_287,43,Male,161,82,31.634581999151262,9920,7936.0,780,Swimming,53,79,5,Low,2.2557880064075784,37.34273224216471,3,Moderate,Not Fit
User_288,24,Male,170,50,17.301038062283737,4464,3571.2000000000003,579,Walking,51,86,9,Low,3.4362512086145953,37.28761115230514,2,Low,Not Fit
User_289,23,Male,162,61,23.243408017070564,4354,3483.2000000000003,552,Running,107,64,8,High,1.8769208409964437,36.704456029685,5,Moderate,Not Fit
User_290,32,Female,180,45,13.888888888888888,9006,7204.8,570,Swimming,68,67,8,Medium,2.3185292585890247,37.21531654510668,2,Moderate,Not Fit
User_291,42,Female,177,66,21.06674327300584,10116,8092.8,724,Walking,79,64,7,Medium,2.5167973780638704,36.56601635063908,4,Low,Fit
User_292,22,Male,173,67,22.386314277122523,7993,6394.400000000001,527,Cycling,44,84,7,Low,2.9629300914017165,36.600260313186666,3,Moderate,Fit
User_293,30,Female,173,69,23.054562464499313,3453,2762.4,710,Walking,56,78,9,Low,3.3701017642082682,36.66671072653011,3,Low,Not Fit
User_294,39,Female,161,99,38.19297095019482,3656,2924.8,466,Walking,100,87,7,High,3.2285921471779107,37.267991812016646,5,Low,Not Fit
User_295,31,Female,179,89,27.776910832995224,8285,6628.0,285,Cycling,64,63,5,Medium,2.709486824029263,37.34659848598577,2,Low,Not Fit
User_296,26,Male,177,65,20.747550193111813,7919,6335.200000000001,251,Running,43,61,8,Medium,2.006024485979611,36.641943597919415,2,Low,Fit
User_297,27,Male,150,72,32.0,14228,11382.400000000001,753,Running,51,63,5,Low,2.162097039616703,37.327333756268125,5,High,Not Fit
User_298,38,Female,163,80,30.11027889645828,7223,5778.400000000001,548,Swimming,78,89,5,High,2.7587179763832976,37.46863765922749,2,High,Not Fit
User_299,27,Female,166,67,24.31412396574249,6538,5230.400000000001,709,Walking,38,62,5,Low,2.189671577082525,36.79759584951134,4,High,Not Fit
User_300,43,Male,155,57,23.725286160249738,11670,9336.0,484,Running,57,64,5,High,1.893857659489866,36.50526656102717,4,High,Not Fit
User_301,43,Female,173,85,28.40054796351365,8032,6425.6,572,Swimming,67,74,7,Medium,2.737250500718323,36.96912540517086,5,High,Not Fit
User_302,23,Male,170,83,28.719723183391007,12207,9765.6,536,Cycling,90,88,7,Low,2.951698857563584,37.458022822578734,4,Low,Not Fit
User_303,38,Male,158,87,34.85018426534209,13556,10844.800000000001,578,Swimming,22,90,7,Medium,1.998311546074277,37.18214638249256,5,Low,Not Fit
User_304,22,Female,159,99,39.15984336062655,11512,9209.6,556,Swimming,103,82,8,Low,1.6416750830675757,36.58188799317881,5,High,Not Fit
User_305,37,Male,165,68,24.977043158861342,13088,10470.400000000001,235,Running,111,78,8,Low,2.9587050335946836,36.791868799710144,3,Low,Fit
User_306,29,Male,161,81,31.24879441379576,10616,8492.800000000001,103,Cycling,41,77,7,High,2.323822398554463,37.250940431949495,3,High,Not Fit
User_307,30,Female,175,58,18.93877551020408,14529,11623.2,729,Swimming,104,60,6,Low,2.935029817378708,36.87481761352231,5,Low,Fit
User_308,44,Male,163,62,23.335466144755166,9975,7980.0,493,Walking,44,70,9,High,3.265350195653859,37.05948781397127,5,Low,Not Fit
User_309,20,Male,177,64,20.428357113217785,9746,7796.8,752,Running,101,64,7,Medium,2.8752417899409917,36.73744197139683,2,High,Fit
User_310,29,Female,163,87,32.74492829989838,4715,3772.0,548,Running,78,90,7,Medium,1.9812142606164689,37.03393486131712,5,High,Not Fit
User_311,30,Female,158,59,23.634033007530842,8122,6497.6,419,Cycling,55,71,6,Low,2.137338441824191,37.478997172995314,5,High,Fit
User_312,44,Male,158,67,26.83864765261977,14316,11452.800000000001,310,Cycling,22,83,9,Low,1.5647438226244932,37.08437538533401,4,High,Not Fit
User_313,23,Female,152,60,25.969529085872576,5029,4023.2000000000003,534,Swimming,96,61,9,Medium,2.9450270018480893,36.7927051203868,2,Moderate,Not Fit
User_314,32,Male,157,91,36.91833340094933,12251,9800.800000000001,742,Cycling,62,65,9,Low,3.3654646119469254,37.355019433205904,2,Moderate,Not Fit
User_315,23,Male,175,66,21.551020408163264,9049,7239.200000000001,728,Running,120,84,8,Medium,3.338731754346181,36.90373044153672,3,High,Fit
User_316,25,Male,165,76,27.915518824609737,6282,5025.6,536,Running,38,87,6,Low,2.5289903343528666,36.71194693971168,5,High,Not Fit
User_317,24,Female,171,71,24.280975342840534,4101,3280.8,552,Swimming,102,70,8,Low,2.159880786785015,36.88152439477649,2,Low,Not Fit
User_318,36,Female,151,72,31.577562387614577,8526,6820.8,474,Walking,78,74,9,Low,2.4271873256722047,37.191843477537894,5,Low,Not Fit
User_319,40,Female,170,61,21.107266435986162,10890,8712.0,499,Running,105,71,8,High,3.3958224940103565,37.366902172272965,2,Moderate,Not Fit
User_320,45,Male,168,72,25.510204081632658,8262,6609.6,787,Walking,107,81,9,High,2.0241982005205186,37.09145780988019,2,Low,Not Fit
User_321,44,Female,175,65,21.224489795918366,12424,9939.2,432,Walking,71,70,9,Medium,1.9873912253559838,37.02458837254307,4,Moderate,Not Fit
User_322,36,Male,171,75,25.64891761567662,8659,6927.200000000001,606,Swimming,112,84,8,High,1.7693856681771045,37.090471252408356,4,Moderate,Not Fit
User_323,32,Male,165,76,27.915518824609737,11001,8800.800000000001,401,Walking,119,89,7,Low,2.5108031314537094,36.699104448688175,3,Moderate,Not Fit
